id,year,male,female,total,childbearing_age,pregnants,not_pregnant,births,u1,u5,u15,suspect_tb
BUTALEJA,2023,164900,167300,332200,76406,16610,59796,16111.7,14284.6,67104.4,152812,996.6
BUTALEJA,2024,170600,172500,343100,78913,17155,61758,16640.35,14753.3,69306.2,157826,1029.3
BUTALEJA,2025,176200,177800,354000,81420,17700,63720,17169,15222,71508,162840,1062
BUTAMBALA,2015,50600,51100,101700,23391,5085,18306,4932.45,4373.1,20543.4,46782,305.1
BUTAMBALA,2016,51400,51600,103000,23690,5150,18540,4995.5,4429,20806,47380,309
BUTAMBALA,2017,52100,52200,104300,23989,5215,18774,5058.55,4484.9,21068.6,47978,312.9
BUTAMBALA,2018,52800,52700,105500,24265,5275,18990,5116.75,4536.5,21311,48530,316.5
BUTAMBALA,2019,53500,53200,106700,24541,5335,19206,5174.95,4588.1,21553.4,49082,320.1
BUTAMBALA,2020,54200,53600,107800,24794,5390,19404,5228.3,4635.4,21775.6,49588,323.4
BUTAMBALA,2021,54900,54100,109000,25070,5450,19620,5286.5,4687,22018,50140,327
BUTAMBALA,2022,55500,54500,110000,25300,5500,19800,5335,4730,22220,50600,330
BUTAMBALA,2023,56100,54800,110900,25507,5545,19962,5378.65,4768.7,22401.8,51014,332.7
BUTAMBALA,2024,56700,55200,111900,25737,5595,20142,5427.15,4811.7,22603.8,51474,335.7
BUTAMBALA,2025,57200,55500,112700,25921,5635,20286,5465.95,4846.1,22765.4,51842,338.1
BUTEBO,2015,54900,58100,113000,25990,5650,20340,5480.5,4859,22826,51980,339
BUTEBO,2016,55800,58900,114700,26381,5735,20646,5562.95,4932.1,23169.4,52762,344.1
BUTEBO,2017,56700,59600,116300,26749,5815,20934,5640.55,5000.9,23492.6,53498,348.9
BUTEBO,2018,57600,60400,118000,27140,5900,21240,5723,5074,23836,54280,354
BUTEBO,2019,58500,61100,119600,27508,5980,21528,5800.6,5142.8,24159.2,55016,358.8
BUTEBO,2020,59400,61800,121200,27876,6060,21816,5878.2,5211.6,24482.4,55752,363.6
BUTEBO,2021,60300,62500,122800,28244,6140,22104,5955.8,5280.4,24805.6,56488,368.4
BUTEBO,2022,61100,63200,124300,28589,6215,22374,6028.55,5344.9,25108.6,57178,372.9
BUTEBO,2023,61900,63800,125700,28911,6285,22626,6096.45,5405.1,25391.4,57822,377.1
BUTEBO,2024,62600,64400,127000,29210,6350,22860,6159.5,5461,25654,58420,381
BUTEBO,2025,63300,64900,128200,29486,6410,23076,6217.7,5512.6,25896.4,58972,384.6
BUVUMA,2015,50800,43700,94500,21735,4725,17010,4583.25,4063.5,19089,43470,283.5
BUVUMA,2016,54000,46700,100700,23161,5035,18126,4883.95,4330.1,20341.4,46322,302.1
BUVUMA,2017,57300,49900,107200,24656,5360,19296,5199.2,4609.6,21654.4,49312,321.6
BUVUMA,2018,60800,53200,114000,26220,5700,20520,5529,4902,23028,52440,342
BUVUMA,2019,64500,56800,121300,27899,6065,21834,5883.05,5215.9,24502.6,55798,363.9
BUVUMA,2020,68400,60500,128900,29647,6445,23202,6251.65,5542.7,26037.8,59294,386.7
BUVUMA,2021,72500,64500,137000,31510,6850,24660,6644.5,5891,27674,63020,411
BUVUMA,2022,76700,68600,145300,33419,7265,26154,7047.05,6247.9,29350.6,66838,435.9
BUVUMA,2023,81200,73000,154200,35466,7710,27756,7478.7,6630.6,31148.4,70932,462.6
BUVUMA,2024,85800,77700,163500,37605,8175,29430,7929.75,7030.5,33027,75210,490.5
BUVUMA,2025,90600,82500,173100,39813,8655,31158,8395.35,7443.3,34966.2,79626,519.3
BUYENDE,2015,164500,170000,334500,76935,16725,60210,16223.25,14383.5,67569,153870,1003.5
BUYENDE,2016,172100,177400,349500,80385,17475,62910,16950.75,15028.5,70599,160770,1048.5
BUYENDE,2017,179900,185000,364900,83927,18245,65682,17697.65,15690.7,73709.8,167854,1094.7
BUYENDE,2018,188100,192900,381000,87630,19050,68580,18478.5,16383,76962,175260,1143
BUYENDE,2019,196500,201000,397500,91425,19875,71550,19278.75,17092.5,80295,182850,1192.5
BUYENDE,2020,205200,209400,414600,95358,20730,74628,20108.1,17827.8,83749.2,190716,1243.8
BUYENDE,2021,214100,218000,432100,99383,21605,77778,20956.85,18580.3,87284.2,198766,1296.3
BUYENDE,2022,223300,226800,450100,103523,22505,81018,21829.85,19354.3,90920.2,207046,1350.3
BUYENDE,2023,232600,235800,468400,107732,23420,84312,22717.4,20141.2,94616.8,215464,1405.2
BUYENDE,2024,242200,244900,487100,112033,24355,87678,23624.35,20945.3,98394.2,224066,1461.3
BUYENDE,2025,252000,254300,506300,116449,25315,91134,24555.55,21770.9,102272.6,232898,1518.9
DOKOLO,2015,91600,95600,187200,43056,9360,33696,9079.2,8049.6,37814.4,86112,561.6
DOKOLO,2016,94500,98300,192800,44344,9640,34704,9350.8,8290.4,38945.6,88688,578.4
DOKOLO,2017,97400,101000,198400,45632,9920,35712,9622.4,8531.2,40076.8,91264,595.2
DOKOLO,2018,100300,103700,204000,46920,10200,36720,9894,8772,41208,93840,612
DOKOLO,2019,103300,106500,209800,48254,10490,37764,10175.3,9021.4,42379.6,96508,629.4
DOKOLO,2020,106200,109300,215500,49565,10775,38790,10451.75,9266.5,43531,99130,646.5
DOKOLO,2021,109300,112100,221400,50922,11070,39852,10737.9,9520.2,44722.8,101844,664.2
DOKOLO,2022,112300,114800,227100,52233,11355,40878,11014.35,9765.3,45874.2,104466,681.3
DOKOLO,2023,115300,117600,232900,53567,11645,41922,11295.65,10014.7,47045.8,107134,698.7
DOKOLO,2024,118300,120400,238700,54901,11935,42966,11576.95,10264.1,48217.4,109802,716.1
DOKOLO,2025,121300,123100,244400,56212,12220,43992,11853.4,10509.2,49368.8,112424,733.2
GOMBA,2015,83300,78400,161700,37191,8085,29106,7842.45,6953.1,32663.4,74382,485.1
GOMBA,2016,84800,79300,164100,37743,8205,29538,7958.85,7056.3,33148.2,75486,492.3
GOMBA,2017,86400,80200,166600,38318,8330,29988,8080.1,7163.8,33653.2,76636,499.8
GOMBA,2018,87900,81200,169100,38893,8455,30438,8201.35,7271.3,34158.2,77786,507.3
GOMBA,2019,89400,82000,171400,39422,8570,30852,8312.9,7370.2,34622.8,78844,514.2
GOMBA,2020,90900,82900,173800,39974,8690,31284,8429.3,7473.4,35107.6,79948,521.4
GOMBA,2021,92400,83700,176100,40503,8805,31698,8540.85,7572.3,35572.2,81006,528.3
GOMBA,2022,93800,84400,178200,40986,8910,32076,8642.7,7662.6,35996.4,81972,534.6
GOMBA,2023,95100,85200,180300,41469,9015,32454,8744.55,7752.9,36420.6,82938,540.9
GOMBA,2024,96400,85800,182200,41906,9110,32796,8836.7,7834.6,36804.4,83812,546.6
GOMBA,2025,97700,86400,184100,42343,9205,33138,8928.85,7916.3,37188.2,84686,552.3
GULU,2015,137800,144200,282000,64860,14100,50760,13677,12126,56964,129720,846
GULU,2016,142000,148500,290500,66815,14525,52290,14089.25,12491.5,58681,133630,871.5
GULU,2017,146300,152800,299100,68793,14955,53838,14506.35,12861.3,60418.2,137586,897.3
GULU,2018,150600,157200,307800,70794,15390,55404,14928.3,13235.4,62175.6,141588,923.4
GULU,2019,155000,161600,316600,72818,15830,56988,15355.1,13613.8,63953.2,145636,949.8
GULU,2020,159500,166100,325600,74888,16280,58608,15791.6,14000.8,65771.2,149776,976.8
GULU,2021,163900,170600,334500,76935,16725,60210,16223.25,14383.5,67569,153870,1003.5
GULU,2022,168400,175100,343500,79005,17175,61830,16659.75,14770.5,69387,158010,1030.5
GULU,2023,172800,179700,352500,81075,17625,63450,17096.25,15157.5,71205,162150,1057.5
GULU,2024,177300,184200,361500,83145,18075,65070,17532.75,15544.5,73023,166290,1084.5
GULU,2025,181700,188600,370300,85169,18515,66654,17959.55,15922.9,74800.6,170338,1110.9
HOIMA,2015,156100,158200,314300,72289,15715,56574,15243.55,13514.9,63488.6,144578,942.9
HOIMA,2016,162000,163700,325700,74911,16285,58626,15796.45,14005.1,65791.4,149822,977.1
HOIMA,2017,168100,169400,337500,77625,16875,60750,16368.75,14512.5,68175,155250,1012.5
HOIMA,2018,174400,175200,349600,80408,17480,62928,16955.6,15032.8,70619.2,160816,1048.8
HOIMA,2019,180700,181100,361800,83214,18090,65124,17547.3,15557.4,73083.6,166428,1085.4
HOIMA,2020,187300,187200,374500,86135,18725,67410,18163.25,16103.5,75649,172270,1123.5
HOIMA,2021,193900,193300,387200,89056,19360,69696,18779.2,16649.6,78214.4,178112,1161.6
HOIMA,2022,200600,199400,400000,92000,20000,72000,19400,17200,80800,184000,1200
HOIMA,2023,207400,205700,413100,95013,20655,74358,20035.35,17763.3,83446.2,190026,1239.3
HOIMA,2024,214300,212000,426300,98049,21315,76734,20675.55,18330.9,86112.6,196098,1278.9
HOIMA,2025,221200,218300,439500,101085,21975,79110,21315.75,18898.5,88779,202170,1318.5
IBANDA,2015,123300,129900,253200,58236,12660,45576,12280.2,10887.6,51146.4,116472,759.6
IBANDA,2016,125800,132200,258000,59340,12900,46440,12513,11094,52116,118680,774
IBANDA,2017,128200,134600,262800,60444,13140,47304,12745.8,11300.4,53085.6,120888,788.4
IBANDA,2018,130700,137000,267700,61571,13385,48186,12983.45,11511.1,54075.4,123142,803.1
IBANDA,2019,133200,139400,272600,62698,13630,49068,13221.1,11721.8,55065.2,125396,817.8
IBANDA,2020,135600,141700,277300,63779,13865,49914,13449.05,11923.9,56014.6,127558,831.9
IBANDA,2021,138000,143900,281900,64837,14095,50742,13672.15,12121.7,56943.8,129674,845.7
IBANDA,2022,140300,146100,286400,65872,14320,51552,13890.4,12315.2,57852.8,131744,859.2
IBANDA,2023,142600,148300,290900,66907,14545,52362,14108.65,12508.7,58761.8,133814,872.7
IBANDA,2024,144700,150400,295100,67873,14755,53118,14312.35,12689.3,59610.2,135746,885.3
IBANDA,2025,146800,152400,299200,68816,14960,53856,14511.2,12865.6,60438.4,137632,897.6
IGANGA,2015,166600,180800,347400,79902,17370,62532,16848.9,14938.2,70174.8,159804,1042.2
IGANGA,2016,172100,186000,358100,82363,17905,64458,17367.85,15398.3,72336.2,164726,1074.3
IGANGA,2017,177600,191300,368900,84847,18445,66402,17891.65,15862.7,74517.8,169694,1106.7
IGANGA,2018,183300,196700,380000,87400,19000,68400,18430,16340,76760,174800,1140
IGANGA,2019,189100,202200,391300,89999,19565,70434,18978.05,16825.9,79042.6,179998,1173.9
IGANGA,2020,194900,207700,402600,92598,20130,72468,19526.1,17311.8,81325.2,185196,1207.8
IGANGA,2021,200800,213200,414000,95220,20700,74520,20079,17802,83628,190440,1242
IGANGA,2022,206700,218700,425400,97842,21270,76572,20631.9,18292.2,85930.8,195684,1276.2
IGANGA,2023,212600,224200,436800,100464,21840,78624,21184.8,18782.4,88233.6,200928,1310.4
IGANGA,2024,218500,229800,448300,103109,22415,80694,21742.55,19276.9,90556.6,206218,1344.9
IGANGA,2025,224400,235200,459600,105708,22980,82728,22290.6,19762.8,92839.2,211416,1378.8
ISINGIRO,2015,242700,257600,500300,115069,25015,90054,24264.55,21512.9,101060.6,230138,1500.9
ISINGIRO,2016,251800,266800,518600,119278,25930,93348,25152.1,22299.8,104757.2,238556,1555.8
ISINGIRO,2017,261200,276200,537400,123602,26870,96732,26063.9,23108.2,108554.8,247204,1612.2
ISINGIRO,2018,270900,285800,556700,128041,27835,100206,26999.95,23938.1,112453.4,256082,1670.1
ISINGIRO,2019,280700,295600,576300,132549,28815,103734,27950.55,24780.9,116412.6,265098,1728.9
ISINGIRO,2020,290800,305600,596400,137172,29820,107352,28925.4,25645.2,120472.8,274344,1789.2
ISINGIRO,2021,301000,315700,616700,141841,30835,111006,29909.95,26518.1,124573.4,283682,1850.1
ISINGIRO,2022,311300,326000,637300,146579,31865,114714,30909.05,27403.9,128734.6,293158,1911.9
ISINGIRO,2023,321800,336300,658100,151363,32905,118458,31917.85,28298.3,132936.2,302726,1974.3
ISINGIRO,2024,332400,346800,679200,156216,33960,122256,32941.2,29205.6,137198.4,312432,2037.6
ISINGIRO,2025,343000,357400,700400,161092,35020,126072,33969.4,30117.2,141480.8,322184,2101.2
JINJA,2015,233100,243700,476800,109664,23840,85824,23124.8,20502.4,96313.6,219328,1430.4
JINJA,2016,237100,247500,484600,111458,24230,87228,23503.1,20837.8,97889.2,222916,1453.8
JINJA,2017,241100,251300,492400,113252,24620,88632,23881.4,21173.2,99464.8,226504,1477.2
JINJA,2018,245000,255100,500100,115023,25005,90018,24254.85,21504.3,101020.2,230046,1500.3
JINJA,2019,248900,258800,507700,116771,25385,91386,24623.45,21831.1,102555.4,233542,1523.1
JINJA,2020,252700,262400,515100,118473,25755,92718,24982.35,22149.3,104050.2,236946,1545.3
JINJA,2021,256400,265900,522300,120129,26115,94014,25331.55,22458.9,105504.6,240258,1566.9
JINJA,2022,259900,269300,529200,121716,26460,95256,25666.2,22755.6,106898.4,243432,1587.6
JINJA,2023,263300,272500,535800,123234,26790,96444,25986.3,23039.4,108231.6,246468,1607.4
JINJA,2024,266600,275600,542200,124706,27110,97596,26296.7,23314.6,109524.4,249412,1626.6
JINJA,2025,269600,278500,548100,126063,27405,98658,26582.85,23568.3,110716.2,252126,1644.3
KAABONG,2015,51660,59410,111070,25546.1,5553.5,19992.6,5386.895,4776.01,22436.14,51092.2,333.21
KAABONG,2016,53060,61020,114080,26238.4,5704,20534.4,5532.88,4905.44,23044.16,52476.8,342.24
KAABONG,2017,54660,62520,117180,26951.4,5859,21092.4,5683.23,5038.74,23670.36,53902.8,351.54
KAABONG,2018,55870,63920,119790,27551.7,5989.5,21562.2,5809.815,5150.97,24197.58,55103.4,359.37
KAABONG,2019,57470,65320,122790,28241.7,6139.5,22102.2,5955.315,5279.97,24803.58,56483.4,368.37
KAABONG,2020,58780,66930,125710,28913.3,6285.5,22627.8,6096.935,5405.53,25393.42,57826.6,377.13
KAABONG,2021,60480,68430,128910,29649.3,6445.5,23203.8,6252.135,5543.13,26039.82,59298.6,386.73
KAABONG,2022,61890,70030,131920,30341.6,6596,23745.6,6398.12,5672.56,26647.84,60683.2,395.76
KAABONG,2023,63390,71340,134730,30987.9,6736.5,24251.4,6534.405,5793.39,27215.46,61975.8,404.19
KAABONG,2024,64690,72740,137430,31608.9,6871.5,24737.4,6665.355,5909.49,27760.86,63217.8,412.29
KAABONG,2025,66200,74240,140440,32301.2,7022,25279.2,6811.34,6038.92,28368.88,64602.4,421.32
KABALE,2015,111300,121500,232800,53544,11640,41904,11290.8,10010.4,47025.6,107088,698.4
KABALE,2016,113100,123000,236100,54303,11805,42498,11450.85,10152.3,47692.2,108606,708.3
KABALE,2017,114900,124500,239400,55062,11970,43092,11610.9,10294.2,48358.8,110124,718.2
KABALE,2018,116600,125900,242500,55775,12125,43650,11761.25,10427.5,48985,111550,727.5
KABALE,2019,118300,127300,245600,56488,12280,44208,11911.6,10560.8,49611.2,112976,736.8
KABALE,2020,120000,128700,248700,57201,12435,44766,12061.95,10694.1,50237.4,114402,746.1
KABALE,2021,121600,130000,251600,57868,12580,45288,12202.6,10818.8,50823.2,115736,754.8
KABALE,2022,123100,131200,254300,58489,12715,45774,12333.55,10934.9,51368.6,116978,762.9
KABALE,2023,124600,132300,256900,59087,12845,46242,12459.65,11046.7,51893.8,118174,770.7
KABALE,2024,126000,133400,259400,59662,12970,46692,12580.9,11154.2,52398.8,119324,778.2
KABALE,2025,127300,134300,261600,60168,13080,47088,12687.6,11248.8,52843.2,120336,784.8
KABAROLE,2015,152200,151800,304000,69920,15200,54720,14744,13072,61408,139840,912
KABAROLE,2016,155600,155100,310700,71461,15535,55926,15068.95,13360.1,62761.4,142922,932.1
KABAROLE,2017,159000,158500,317500,73025,15875,57150,15398.75,13652.5,64135,146050,952.5
KABAROLE,2018,162400,161900,324300,74589,16215,58374,15728.55,13944.9,65508.6,149178,972.9
KABAROLE,2019,165900,165200,331100,76153,16555,59598,16058.35,14237.3,66882.2,152306,993.3
KABAROLE,2020,169200,168600,337800,77694,16890,60804,16383.3,14525.4,68235.6,155388,1013.4
KABAROLE,2021,172600,171900,344500,79235,17225,62010,16708.25,14813.5,69589,158470,1033.5
KABAROLE,2022,175900,175100,351000,80730,17550,63180,17023.5,15093,70902,161460,1053
KABAROLE,2023,179100,178400,357500,82225,17875,64350,17338.75,15372.5,72215,164450,1072.5
KABAROLE,2024,182200,181500,363700,83651,18185,65466,17639.45,15639.1,73467.4,167302,1091.1
KABAROLE,2025,185300,184600,369900,85077,18495,66582,17940.15,15905.7,74719.8,170154,1109.7
KABERAMAIDO,2015,53700,55000,108700,25001,5435,19566,5271.95,4674.1,21957.4,50002,326.1
KABERAMAIDO,2016,56000,57100,113100,26013,5655,20358,5485.35,4863.3,22846.2,52026,339.3
KABERAMAIDO,2017,58300,59400,117700,27071,5885,21186,5708.45,5061.1,23775.4,54142,353.1
KABERAMAIDO,2018,60900,61800,122700,28221,6135,22086,5950.95,5276.1,24785.4,56442,368.1
KABERAMAIDO,2019,63600,64200,127800,29394,6390,23004,6198.3,5495.4,25815.6,58788,383.4
KABERAMAIDO,2020,66200,66500,132700,30521,6635,23886,6435.95,5706.1,26805.4,61042,398.1
KABERAMAIDO,2021,68900,69000,137900,31717,6895,24822,6688.15,5929.7,27855.8,63434,413.7
KABERAMAIDO,2022,71800,71600,143400,32982,7170,25812,6954.9,6166.2,28966.8,65964,430.2
KABERAMAIDO,2023,74600,74100,148700,34201,7435,26766,7211.95,6394.1,30037.4,68402,446.1
KABERAMAIDO,2024,77700,76800,154500,35535,7725,27810,7493.25,6643.5,31209,71070,463.5
KABERAMAIDO,2025,80500,79400,159900,36777,7995,28782,7755.15,6875.7,32299.8,73554,479.7
KAGADI,2015,176900,184200,361100,83053,18055,64998,17513.35,15527.3,72942.2,166106,1083.3
KAGADI,2016,183500,190700,374200,86066,18710,67356,18148.7,16090.6,75588.4,172132,1122.6
KAGADI,2017,190300,197500,387800,89194,19390,69804,18808.3,16675.4,78335.6,178388,1163.4
KAGADI,2018,197300,204400,401700,92391,20085,72306,19482.45,17273.1,81143.4,184782,1205.1
KAGADI,2019,204400,211400,415800,95634,20790,74844,20166.3,17879.4,83991.6,191268,1247.4
KAGADI,2020,211600,218600,430200,98946,21510,77436,20864.7,18498.6,86900.4,197892,1290.6
KAGADI,2021,219000,225900,444900,102327,22245,80082,21577.65,19130.7,89869.8,204654,1334.7
KAGADI,2022,226500,233200,459700,105731,22985,82746,22295.45,19767.1,92859.4,211462,1379.1
KAGADI,2023,234000,240700,474700,109181,23735,85446,23022.95,20412.1,95889.4,218362,1424.1
KAGADI,2024,241600,248200,489800,112654,24490,88164,23755.3,21061.4,98939.6,225308,1469.4
KAGADI,2025,249300,255800,505100,116173,25255,90918,24497.35,21719.3,102030.2,232346,1515.3
KAKUMIRO,2015,157800,155900,313700,72151,15685,56466,15214.45,13489.1,63367.4,144302,941.1
KAKUMIRO,2016,171800,169000,340800,78384,17040,61344,16528.8,14654.4,68841.6,156768,1022.4
KAKUMIRO,2017,187000,183300,370300,85169,18515,66654,17959.55,15922.9,74800.6,170338,1110.9
KAKUMIRO,2018,203500,198600,402100,92483,20105,72378,19501.85,17290.3,81224.2,184966,1206.3
KAKUMIRO,2019,221300,215200,436500,100395,21825,78570,21170.25,18769.5,88173,200790,1309.5
KAKUMIRO,2020,240500,232900,473400,108882,23670,85212,22959.9,20356.2,95626.8,217764,1420.2
KAKUMIRO,2021,261200,252000,513200,118036,25660,92376,24890.2,22067.6,103666.4,236072,1539.6
KAKUMIRO,2022,283500,272500,556000,127880,27800,100080,26966,23908,112312,255760,1668
KAKUMIRO,2023,307400,294500,601900,138437,30095,108342,29192.15,25881.7,121583.8,276874,1805.7
KAKUMIRO,2024,333200,318000,651200,149776,32560,117216,31583.2,28001.6,131542.4,299552,1953.6
KAKUMIRO,2025,360800,343200,704000,161920,35200,126720,34144,30272,142208,323840,2112
KALAKI,2015,56100,57400,113500,26105,5675,20430,5504.75,4880.5,22927,52210,340.5
KALAKI,2016,58600,59700,118300,27209,5915,21294,5737.55,5086.9,23896.6,54418,354.9
KALAKI,2017,61200,62000,123200,28336,6160,22176,5975.2,5297.6,24886.4,56672,369.6
KALAKI,2018,63800,64400,128200,29486,6410,23076,6217.7,5512.6,25896.4,58972,384.6
KALAKI,2019,66400,66900,133300,30659,6665,23994,6465.05,5731.9,26926.6,61318,399.9
KALAKI,2020,69200,69500,138700,31901,6935,24966,6726.95,5964.1,28017.4,63802,416.1
KALAKI,2021,72100,72100,144200,33166,7210,25956,6993.7,6200.6,29128.4,66332,432.6
KALAKI,2022,74900,74700,149600,34408,7480,26928,7255.6,6432.8,30219.2,68816,448.8
KALAKI,2023,77900,77500,155400,35742,7770,27972,7536.9,6682.2,31390.8,71484,466.2
KALAKI,2024,80800,80200,161000,37030,8050,28980,7808.5,6923,32522,74060,483
KALAKI,2025,84000,83000,167000,38410,8350,30060,8099.5,7181,33734,76820,501
KALANGALA,2015,32200,23700,55900,12857,2795,10062,2711.15,2403.7,11291.8,25714,167.7
KALANGALA,2016,33400,24700,58100,13363,2905,10458,2817.85,2498.3,11736.2,26726,174.3
KALANGALA,2017,34600,25700,60300,13869,3015,10854,2924.55,2592.9,12180.6,27738,180.9
KALANGALA,2018,35800,26700,62500,14375,3125,11250,3031.25,2687.5,12625,28750,187.5
KALANGALA,2019,37000,27800,64800,14904,3240,11664,3142.8,2786.4,13089.6,29808,194.4
KALANGALA,2020,38300,28900,67200,15456,3360,12096,3259.2,2889.6,13574.4,30912,201.6
KALANGALA,2021,39500,30000,69500,15985,3475,12510,3370.75,2988.5,14039,31970,208.5
KALANGALA,2022,40800,31200,72000,16560,3600,12960,3492,3096,14544,33120,216
KALANGALA,2023,42100,32400,74500,17135,3725,13410,3613.25,3203.5,15049,34270,223.5
KALANGALA,2024,43400,33600,77000,17710,3850,13860,3734.5,3311,15554,35420,231
KALANGALA,2025,44700,34800,79500,18285,3975,14310,3855.75,3418.5,16059,36570,238.5
KALIRO,2015,119400,123500,242900,55867,12145,43722,11780.65,10444.7,49065.8,111734,728.7
KALIRO,2016,123800,127800,251600,57868,12580,45288,12202.6,10818.8,50823.2,115736,754.8
KALIRO,2017,128300,132200,260500,59915,13025,46890,12634.25,11201.5,52621,119830,781.5
KALIRO,2018,133000,136700,269700,62031,13485,48546,13080.45,11597.1,54479.4,124062,809.1
KALIRO,2019,137700,141300,279000,64170,13950,50220,13531.5,11997,56358,128340,837
KALIRO,2020,142500,146000,288500,66355,14425,51930,13992.25,12405.5,58277,132710,865.5
KALIRO,2021,147400,150800,298200,68586,14910,53676,14462.7,12822.6,60236.4,137172,894.6
KALIRO,2022,152400,155600,308000,70840,15400,55440,14938,13244,62216,141680,924
KALIRO,2023,157400,160500,317900,73117,15895,57222,15418.15,13669.7,64215.8,146234,953.7
KALIRO,2024,162400,165400,327800,75394,16390,59004,15898.3,14095.4,66215.6,150788,983.4
KALIRO,2025,167500,170300,337800,77694,16890,60804,16383.3,14525.4,68235.6,155388,1013.4
KALUNGU,2015,90500,94100,184600,42458,9230,33228,8953.1,7937.8,37289.2,84916,553.8
KALUNGU,2016,91600,95000,186600,42918,9330,33588,9050.1,8023.8,37693.2,85836,559.8
KALUNGU,2017,92700,95900,188600,43378,9430,33948,9147.1,8109.8,38097.2,86756,565.8
KALUNGU,2018,93700,96800,190500,43815,9525,34290,9239.25,8191.5,38481,87630,571.5
KALUNGU,2019,94800,97600,192400,44252,9620,34632,9331.4,8273.2,38864.8,88504,577.2
KALUNGU,2020,95700,98400,194100,44643,9705,34938,9413.85,8346.3,39208.2,89286,582.3
KALUNGU,2021,96700,99100,195800,45034,9790,35244,9496.3,8419.4,39551.6,90068,587.4
KALUNGU,2022,97500,99800,197300,45379,9865,35514,9569.05,8483.9,39854.6,90758,591.9
KALUNGU,2023,98400,100400,198800,45724,9940,35784,9641.8,8548.4,40157.6,91448,596.4
KALUNGU,2024,99100,100900,200000,46000,10000,36000,9700,8600,40400,92000,600
KALUNGU,2025,99800,101400,201200,46276,10060,36216,9758.2,8651.6,40642.4,92552,603.6
KAMPALA,2015,723700,805700,1529400,351762,76470,275292,74175.9,65764.2,308938.8,703524,4588.2
KAMPALA,2016,738200,821500,1559700,358731,77985,280746,75645.45,67067.1,315059.4,717462,4679.1
KAMPALA,2017,752700,837400,1590100,365723,79505,286218,77119.85,68374.3,321200.2,731446,4770.3
KAMPALA,2018,767300,853300,1620600,372738,81030,291708,78599.1,69685.8,327361.2,745476,4861.8
KAMPALA,2019,781700,869100,1650800,379684,82540,297144,80063.8,70984.4,333461.6,759368,4952.4
KAMPALA,2020,795900,884700,1680600,386538,84030,302508,81509.1,72265.8,339481.2,773076,5041.8
KAMPALA,2021,809900,900000,1709900,393277,85495,307782,82930.15,73525.7,345399.8,786554,5129.7
KAMPALA,2022,823500,915100,1738600,399878,86930,312948,84322.1,74759.8,351197.2,799756,5215.8
KAMPALA,2023,836700,929800,1766500,406295,88325,317970,85675.25,75959.5,356833,812590,5299.5
KAMPALA,2024,849500,944100,1793600,412528,89680,322848,86989.6,77124.8,362307.2,825056,5380.8
KAMPALA,2025,861800,957900,1819700,418531,90985,327546,88255.45,78247.1,367579.4,837062,5459.1
KAMULI,2015,241400,254200,495600,113988,24780,89208,24036.6,21310.8,100111.2,227976,1486.8
KAMULI,2016,248000,260000,508000,116840,25400,91440,24638,21844,102616,233680,1524
KAMULI,2017,254700,265800,520500,119715,26025,93690,25244.25,22381.5,105141,239430,1561.5
KAMULI,2018,261500,271700,533200,122636,26660,95976,25860.2,22927.6,107706.4,245272,1599.6
KAMULI,2019,268300,277600,545900,125557,27295,98262,26476.15,23473.7,110271.8,251114,1637.7
KAMULI,2020,275100,283400,558500,128455,27925,100530,27087.25,24015.5,112817,256910,1675.5
KAMULI,2021,281900,289300,571200,131376,28560,102816,27703.2,24561.6,115382.4,262752,1713.6
KAMULI,2022,288700,295000,583700,134251,29185,105066,28309.45,25099.1,117907.4,268502,1751.1
KAMULI,2023,295400,300700,596100,137103,29805,107298,28910.85,25632.3,120412.2,274206,1788.3
KAMULI,2024,302100,306300,608400,139932,30420,109512,29507.4,26161.2,122896.8,279864,1825.2
KAMULI,2025,308600,311700,620300,142669,31015,111654,30084.55,26672.9,125300.6,285338,1860.9
KAMWENGE,2015,136900,142000,278900,64147,13945,50202,13526.65,11992.7,56337.8,128294,836.7
KAMWENGE,2016,142500,147200,289700,66631,14485,52146,14050.45,12457.1,58519.4,133262,869.1
KAMWENGE,2017,148200,152300,300500,69115,15025,54090,14574.25,12921.5,60701,138230,901.5
KAMWENGE,2018,154200,157700,311900,71737,15595,56142,15127.15,13411.7,63003.8,143474,935.7
KAMWENGE,2019,160400,163200,323600,74428,16180,58248,15694.6,13914.8,65367.2,148856,970.8
KAMWENGE,2020,166500,168700,335200,77096,16760,60336,16257.2,14413.6,67710.4,154192,1005.6
KAMWENGE,2021,173100,174300,347400,79902,17370,62532,16848.9,14938.2,70174.8,159804,1042.2
KAMWENGE,2022,179500,180000,359500,82685,17975,64710,17435.75,15458.5,72619,165370,1078.5
KAMWENGE,2023,186000,186000,372000,85560,18600,66960,18042,15996,75144,171120,1116
KAMWENGE,2024,192900,191900,384800,88504,19240,69264,18662.8,16546.4,77729.6,177008,1154.4
KAMWENGE,2025,199700,197700,397400,91402,19870,71532,19273.9,17088.2,80274.8,182804,1192.2
KANUNGU,2015,122800,132600,255400,58742,12770,45972,12386.9,10982.2,51590.8,117484,766.2
KANUNGU,2016,125000,134800,259800,59754,12990,46764,12600.3,11171.4,52479.6,119508,779.4
KANUNGU,2017,127300,137000,264300,60789,13215,47574,12818.55,11364.9,53388.6,121578,792.9
